_id,Estatus_solicitud,Sucursal,Empresa,codigo_producto,Broker,FrontEnd,Fecha_inicio_credito,Fecha_dispersion,Tiempo_funnel_segundos_netos,Dias_horas_transcurridos,Tiempo_total_funnel_formato,Tarea_mas_tardada,Tiempo_tarea_mas_tardada_formato
692e60d0f7d61e67d6cf7f02,APPROVED,575,AEF,FORMALDIGITAL-EXPRESS,UNDEFINED,LANDING,2025-12-01 21:47:06,2025-12-02 13:32:01,"56,695","0 días, 15 horas",00:15:44:55,AXIPREAPROBADO,00:14:37:43
6930ce2f14299534bf077990,APPROVED,3,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-03 17:56:32,2025-12-04 9:41:21,"56,689","0 días, 15 horas",00:15:44:49,VERIEXPEDIENTEDIGITAL,01:01:05:22
6951ea456d406a18ee3e62f2,APPROVED,701,AEF,FORMER,FORMER,TYSON,2025-12-28 20:41:09,2025-12-29 12:24:01,"56,572","0 días, 15 horas",00:15:42:52,AXIMONTODISPERSION,00:15:19:26
69533f132a8c57159b3b6ef5,APPROVED,51,FISA,FORMALDIGITAL-EXPRESS,UNDEFINED,LANDING,2025-12-29 20:56:41,2025-12-30 12:34:07,"56,246","0 días, 15 horas",00:15:37:26,AXIPREAPROBADO,00:15:27:34
692e7541fd1d702b2f9f3d6e,APPROVED,27,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-01 23:12:34,2025-12-02 14:47:03,"56,069","0 días, 15 horas",00:15:34:29,AXIMONTODISPERSION,00:15:05:52
692e2c324b9f4005870aeb80,APPROVED,50,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-01 18:00:51,2025-12-02 9:33:45,"55,974","0 días, 15 horas",00:15:32:54,AXIGESTION,00:15:31:12
6943445c044ec2203bf41448,APPROVED,544,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-17 18:01:33,2025-12-18 9:23:01,"55,288","0 días, 15 horas",00:15:21:28,VERIEXPEDIENTEDIGITAL,36:14:34:45
69376da5f7d61e67d6cfa586,APPROVED,112,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-08 18:30:31,2025-12-09 9:49:03,"55,112","0 días, 15 horas",00:15:18:32,AXIGESTION,00:15:15:12
69532e097a2c8a2781913628,APPROVED,53,FISA,RENO-EXPRESS,RENO-EXPRESS,appClientes,2025-12-29 19:42:34,2025-12-30 10:57:02,"54,868","0 días, 15 horas",00:15:14:28,AXIGESTION,00:15:00:05
6949fe00615c174976ab9785,APPROVED,294,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-22 20:27:12,2025-12-23 11:41:01,"54,829","0 días, 15 horas",00:15:13:49,DOMDIGITAL,00:12:52:08
6945fb8a56112448c7000f27,APPROVED,34,FISA,FORMER,FORMER,TYSON,2025-12-19 19:27:42,2025-12-20 10:39:01,"54,679","0 días, 15 horas",00:15:11:19,VERIEXPEDIENTEDIGITAL,32:03:04:30
694f26712a8c57159b3b6457,APPROVED,287,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-26 18:21:06,2025-12-27 9:30:22,"54,556","0 días, 15 horas",00:15:09:16,AXIDYNAMICJOURNEY,00:15:08:00
6945f99ec9ff1d1c3fd5fd02,APPROVED,21,FISA,FORMALDIGITAL-EXPRESS,UNDEFINED,LANDING,2025-12-19 19:20:34,2025-12-20 10:25:03,"54,269","0 días, 15 horas",00:15:04:29,VERIEXPEDIENTEDIGITAL,32:05:47:46
69337754bf1a752c15522811,APPROVED,90,FISA,FORMER,FORMER,TYSON,2025-12-05 18:22:46,2025-12-06 9:26:13,"54,207","0 días, 15 horas",00:15:03:27,AXIDYNAMICJOURNEY,00:15:01:28
6945f1dfbbb5f548ae4917af,APPROVED,692,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-19 18:46:23,2025-12-20 9:45:01,"53,918","0 días, 14 horas",00:14:58:38,VERIEXPEDIENTEDIGITAL,33:14:05:41
6941f9425e4d057dda248ca9,APPROVED,310,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-16 18:28:51,2025-12-17 9:26:48,"53,877","0 días, 14 horas",00:14:57:57,AXIGESTION,00:14:56:32
6944ab5d35da9167d426a48c,APPROVED,615,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-18 19:33:18,2025-12-19 10:28:03,"53,685","0 días, 14 horas",00:14:54:45,VERIEXPEDIENTEDIGITAL,34:02:15:56
69421b68b5b7954c38f1c00d,APPROVED,271,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-16 20:54:33,2025-12-17 11:43:01,"53,308","0 días, 14 horas",00:14:48:28,AXIGESTION,00:14:47:24
6931f0b85ed90e043caca82e,APPROVED,42,FISA,DISPOSICION-REVO,DISPOSICION-REVO,TYSON_COA,2025-12-11 18:27:38,2025-12-12 9:15:37,"53,279","0 días, 14 horas",00:14:47:59,AXIVALDISPERSION,00:14:40:01
694df4bf6d406a18ee3e591e,APPROVED,286,FISA,FORMER,FORMER,TYSON,2025-12-25 20:36:49,2025-12-26 11:24:01,"53,232","0 días, 14 horas",00:14:47:12,VERIRENAPO,00:12:54:43
693383a0f7d61e67d6cf99a2,APPROVED,605,AEF,FORMER,FORMER,TYSON,2025-12-05 19:15:14,2025-12-06 9:59:01,"53,027","0 días, 14 horas",00:14:43:47,AXIDYNAMICJOURNEY,00:14:41:15
694f59c96d406a18ee3e5da4,APPROVED,290,FISA,RENO-EXPRESS,RENO-EXPRESS,appClientes,2025-12-26 22:00:10,2025-12-27 12:37:06,"52,616","0 días, 14 horas",00:14:36:56,VERIEXPEDIENTEDIGITAL,36:11:05:34
6938d95efd1d702b2f9f6978,APPROVED,321,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON_COA,2025-12-09 20:22:23,2025-12-10 10:58:04,"52,541","0 días, 14 horas",00:14:35:41,AXIMONTODISPERSION,00:13:40:20
692e391b4b9f4005870aebdd,APPROVED,642,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON_COA,2025-12-01 18:55:56,2025-12-02 9:29:02,"52,386","0 días, 14 horas",00:14:33:06,AXIGESTION,00:14:32:12
693a2579bba57b103a503bff,APPROVED,7,FISA,FORMALDIGITAL-EXPRESS,UNDEFINED,LANDING,2025-12-10 20:00:30,2025-12-11 10:33:01,"52,351","0 días, 14 horas",00:14:32:31,AXIPREAPROBADO,00:14:29:03
6933771bbba57b103a5023d8,APPROVED,26,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-05 18:21:49,2025-12-06 8:52:31,"52,242","0 días, 14 horas",00:14:30:42,VERIFIRMA,00:13:59:15
693e57809b16a235bf94c63b,APPROVED,569,AEF,FORMALDIGITAL-EXPRESS,UNDEFINED,LANDING,2025-12-14 0:25:43,2025-12-14 14:54:08,"52,105","0 días, 14 horas",00:14:28:25,AXIPREAPROBADO,00:14:21:08
695317c97a2c8a27819135cd,APPROVED,117,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-29 18:07:38,2025-12-30 8:35:57,"52,099","0 días, 14 horas",00:14:28:19,AXIDYNAMICJOURNEY,00:14:09:00
694246f93b4bb63535014999,APPROVED,571,AEF,FORMER,FORMER,TYSON,2025-12-17 0:00:28,2025-12-17 14:27:02,"51,994","0 días, 14 horas",00:14:26:34,AXIMONTODISPERSION,00:10:13:51
69362acafd1d702b2f9f5daa,APPROVED,570,AEF,RENO-EXPRESS,RENO-EXPRESS,appClientes,2025-12-07 19:32:58,2025-12-08 9:59:02,"51,964","0 días, 14 horas",00:14:26:04,VERIDENTISUCURSAL,00:14:07:33
6946107cacbff666ca84f829,APPROVED,317,FISA,RENO-EXPRESS,RENO-EXPRESS,appClientes,2025-12-19 20:57:02,2025-12-20 11:20:02,"51,780","0 días, 14 horas",00:14:23:00,VERIEXPEDIENTEDIGITAL,33:18:48:30
693b8f9f9b16a235bf94be94,APPROVED,636,AEF,FORMER,FORMER,TYSON_COA,2025-12-11 21:44:33,2025-12-12 11:57:30,"51,177","0 días, 14 horas",00:14:12:57,AXIMONTODISPERSION,00:11:54:25
6941fb8326fa78782939d47e,APPROVED,732,AEF,FORMER,FORMER,TYSON,2025-12-16 18:38:28,2025-12-17 8:42:02,"50,614","0 días, 14 horas",00:14:03:34,AXIGESTION,00:13:56:20
6949faa4615c174976ab977c,APPROVED,549,AEF,RENO-EXPRESS,RENO-EXPRESS,appClientes,2025-12-22 20:12:53,2025-12-23 10:15:03,"50,530","0 días, 14 horas",00:14:02:10,DOMDIGITAL,00:13:20:15
6932a17f14299534bf07814a,APPROVED,552,AEF,FORMALDIGITAL-EXPRESS,HIBRIDO,LANDING,2025-12-05 3:14:30,2025-12-05 17:08:03,"50,013","0 días, 13 horas",00:13:53:33,AXIPREAPROBADO,00:13:48:14
6953e4c1b2f08b01bafc3ff8,APPROVED,632,AEF,REVO-ILC,REVO-ILC,TYSON,2025-12-30 8:42:09,2025-12-30 22:10:43,"48,514","0 días, 13 horas",00:13:28:34,AXIDYNAMICJOURNEY,00:09:10:47
6940c9d886ad9e5c6571b7e2,APPROVED,728,AEF,FORMALDIGITAL-EXPRESS,UNDEFINED,LANDING,2025-12-15 20:55:33,2025-12-16 10:24:05,"48,512","0 días, 13 horas",00:13:28:32,AXIPREAPROBADO,00:13:24:03
69533e21562047244954a7df,APPROVED,290,FISA,FORMALDIGITAL-EXPRESS,UNDEFINED,LANDING,2025-12-29 20:55:53,2025-12-30 10:22:30,"48,397","0 días, 13 horas",00:13:26:37,AXIPREAPROBADO,00:12:39:05
6940d81392190c41ed0a0590,APPROVED,10,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON_COA,2025-12-15 21:54:59,2025-12-16 11:18:03,"48,184","0 días, 13 horas",00:13:23:04,DOMDIGITAL,00:12:48:46
69363792fd1d702b2f9f5dc9,APPROVED,312,FISA,FORMALDIGITAL-EXPRESS,UNDEFINED,LANDING,2025-12-07 20:29:30,2025-12-08 9:12:04,"45,754","0 días, 12 horas",00:12:42:34,AXIPREAPROBADO,00:12:33:42
693cdaf2f7d61e67d6cfba98,APPROVED,643,AEF,FORMALDIGITAL-EXPRESS,UNDEFINED,LANDING,2025-12-12 21:19:51,2025-12-13 9:38:01,"44,290","0 días, 12 horas",00:12:18:10,AXIPREAPROBADO,00:12:15:35
694f6f7db2f08b01bafc354d,APPROVED,3,FISA,FORMALDIGITAL-EXPRESS,UNDEFINED,LANDING,2025-12-26 23:35:30,2025-12-27 11:14:03,"41,913","0 días, 11 horas",00:11:38:33,VERIEXPEDIENTEDIGITAL,42:06:56:50
692db5788637bf40499aaa49,APPROVED,293,FISA,FORMER,FORMER,TYSON_COA,2025-12-01 9:34:18,2025-12-01 20:53:02,"40,724","0 días, 11 horas",00:11:18:44,AXIGESTION,00:11:17:35
694004819a9ac81555e0da93,APPROVED,686,AEF,FORMER,FORMER,TYSON,2025-12-15 6:52:19,2025-12-15 17:54:03,"39,704","0 días, 11 horas",00:11:01:44,VERICUENTA,00:18:10:48
6941006c4fb0f434de4a3afe,APPROVED,29,FISA,FORMALDIGITAL-EXPRESS,UNDEFINED,LANDING,2025-12-16 0:49:06,2025-12-16 11:32:01,"38,575","0 días, 10 horas",00:10:42:55,AXIPREAPROBADO,00:10:36:49
694011aa92db66790e81be38,APPROVED,266,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-15 7:48:28,2025-12-15 18:26:03,"38,255","0 días, 10 horas",00:10:37:35,AXICHEQUEPOST,00:15:57:43
694193e24fb0f434de4a3ca7,APPROVED,19,FISA,REVO-ILC,REVO-ILC,TYSON_COA,2025-12-16 11:16:21,2025-12-16 21:34:41,"37,100","0 días, 10 horas",00:10:18:20,VERIEXPEDIENTEDIGITAL,45:10:44:37
692efb37bba57b103a500a0b,APPROVED,576,AEF,RENO-EXPRESS,RENO - caminantes,TYSON_COA,2025-12-02 8:44:08,2025-12-02 18:58:02,"36,834","0 días, 10 horas",00:10:13:54,VERIEXPEDIENTEDIGITAL,71:03:44:57
692ef937fd1d702b2f9f3e1f,APPROVED,71,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-02 8:35:36,2025-12-02 18:48:02,"36,746","0 días, 10 horas",00:10:12:26,AXIMONTODISPERSION,00:09:05:50
693971ab14299534bf079820,APPROVED,12,FISA,FORMALDIGITAL-EXPRESS,UNDEFINED,LANDING,2025-12-10 7:19:00,2025-12-10 17:31:03,"36,723","0 días, 10 horas",00:10:12:03,AXIPREAPROBADO,00:10:06:30
6933031ffd1d702b2f9f5440,APPROVED,574,AEF,REVO-ILC,REVO-ILC,TYSON,2025-12-05 10:06:55,2025-12-05 20:12:36,"36,341","0 días, 10 horas",00:10:05:41,VERIEXPEDIENTEDIGITAL,66:12:55:34
692dccfad49a0e64b8569a0d,APPROVED,11,FISA,FORMER,Former - caminantes,TYSON,2025-12-01 11:14:39,2025-12-01 21:17:02,"36,143","0 días, 10 horas",00:10:02:23,AXIEFECTIVOPOST,00:12:50:29
692d454a5cb43f7febfa9185,APPROVED,124,FISA,FORMALDIGITAL-EXPRESS,UNDEFINED,LANDING,2025-12-01 1:36:47,2025-12-01 11:37:01,"36,014","0 días, 10 horas",00:10:00:14,AXIPREAPROBADO,00:09:56:49
694019639a9ac81555e0daae,APPROVED,90,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-15 8:21:25,2025-12-15 18:21:03,"35,978","0 días, 9 horas",00:09:59:38,AXIGESTION,00:09:56:19
692db06d4b9f4005870ae64e,APPROVED,678,AEF,FORMER,Former - caminantes,TYSON,2025-12-01 9:12:46,2025-12-01 19:04:01,"35,475","0 días, 9 horas",00:09:51:15,AXIGESTION,00:09:13:00
69398b5cfd1d702b2f9f6ac0,APPROVED,569,AEF,RENO-EXPRESS,RENO - caminantes,TYSON_COA,2025-12-10 9:01:48,2025-12-10 18:49:01,"35,233","0 días, 9 horas",00:09:47:13,AXIGESTION,00:09:31:28
69304c7c5ed90e043cac9e7f,APPROVED,293,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-03 8:43:09,2025-12-03 18:29:04,"35,155","0 días, 9 horas",00:09:45:55,AXIGESTION,00:09:44:42
692db08a5cb43f7febfa9222,APPROVED,546,AEF,RENO-EXPRESS,RENO - caminantes,TYSON,2025-12-01 9:13:15,2025-12-01 18:59:02,"35,147","0 días, 9 horas",00:09:45:47,AXIGESTION,00:09:16:56
6942c2d14fb0f434de4a418f,APPROVED,304,FISA,FORMER,FORMER,TYSON,2025-12-17 8:48:51,2025-12-17 18:23:04,"34,453","0 días, 9 horas",00:09:34:13,VERIEXPEDIENTEDIGITAL,34:16:59:17
694418d1a29f547e686cf6a6,APPROVED,680,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-18 9:08:02,2025-12-18 18:42:01,"34,439","0 días, 9 horas",00:09:33:59,VERIEXPEDIENTEDIGITAL,34:01:54:26
695297812a8c57159b3b6ada,APPROVED,679,AEF,FORMER,FORMER,TYSON,2025-12-29 9:00:19,2025-12-29 18:28:01,"34,062","0 días, 9 horas",00:09:27:42,AXIDYNAMICJOURNEY,00:09:26:26
694167283b4bb635350143ce,APPROVED,33,FISA,MICRONEGOCIO,MICRONEGOCIO,TYSON,2025-12-16 8:05:37,2025-12-16 17:32:03,"33,986","0 días, 9 horas",00:09:26:26,AXIGESTION,00:08:42:17
69385b05b9db395b99a309ae,APPROVED,614,AEF,DISPOSICION-REVO,DISPOSICION-REVO,TYSON,2025-12-09 11:23:26,2025-12-09 20:49:35,"33,969","0 días, 9 horas",00:09:26:09,AXIVALDISPERSION,00:08:23:03
693c2eba5ed90e043caccd85,APPROVED,589,AEF,REVOLVENTE-AEF,REVOLVENTE-AEF,TYSON,2025-12-12 9:03:23,2025-12-12 18:24:01,"33,638","0 días, 9 horas",00:09:20:38,AXIDYNAMICJOURNEY,00:08:45:23
692daf075b08c73103ae67a5,APPROVED,23,FISA,FORMALDIGITAL-EXPRESS,FORMALDIGITAL,TYSON,2025-12-01 9:06:55,2025-12-01 18:21:01,"33,246","0 días, 9 horas",00:09:14:06,AXIGESTION,00:09:13:14
6940233fa87c164fb18123b8,APPROVED,658,AEF,MICRONEGOCIO,MICRONEGOCIO,TYSON,2025-12-15 9:03:37,2025-12-15 18:14:04,"33,027","0 días, 9 horas",00:09:10:27,AXIGESTION,00:08:14:53
6940201098e6406bb134753e,APPROVED,546,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-15 8:49:52,2025-12-15 18:00:01,"33,009","0 días, 9 horas",00:09:10:09,AXIDYNAMICJOURNEY,00:09:08:27
6939843abf1a752c15523b42,APPROVED,692,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-10 8:31:23,2025-12-10 17:40:04,"32,921","0 días, 9 horas",00:09:08:41,AXIDYNAMICJOURNEY,00:08:29:58
69496072385b6b7e60ee9762,APPROVED,10,FISA,REVO-ILC,REVO-ILC,TYSON_COA,2025-12-22 9:14:59,2025-12-22 18:21:33,"32,794","0 días, 9 horas",00:09:06:34,AXIDYNAMICJOURNEY,00:09:05:18
693065def7d61e67d6cf8981,APPROVED,35,FISA,FORMER,FORMER,TYSON,2025-12-03 10:31:31,2025-12-03 19:33:02,"32,491","0 días, 9 horas",00:09:01:31,AXIGESTION,00:09:00:42
69416e6e4fb0f434de4a3b7c,APPROVED,545,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-16 8:36:30,2025-12-16 17:37:01,"32,431","0 días, 9 horas",00:09:00:31,AXIVALDISPERSION,00:15:32:07
69495db2dde960250140df3a,APPROVED,658,AEF,FORMER,FORMER,TYSON,2025-12-22 9:03:16,2025-12-22 18:03:02,"32,386","0 días, 8 horas",00:08:59:46,AXIDYNAMICJOURNEY,00:08:55:58
6937c189f7d61e67d6cfa669,APPROVED,697,AEF,FORMALDIGITAL-EXPRESS,UNDEFINED,LANDING,2025-12-09 0:29:26,2025-12-09 9:28:01,"32,315","0 días, 8 horas",00:08:58:35,AXIPREAPROBADO,00:08:54:58
6938415d5ed90e043cacbce0,APPROVED,557,AEF,RENO-EXPRESS,RENO - caminantes,TYSON,2025-12-09 9:33:49,2025-12-09 18:32:04,"32,295","0 días, 8 horas",00:08:58:15,AXIGESTION,00:08:55:54
694569be35da9167d426a58b,APPROVED,546,AEF,REVOLVENTE-AEF,REVOLVENTE-AEF,TYSON,2025-12-19 9:05:35,2025-12-19 17:59:03,"32,008","0 días, 8 horas",00:08:53:28,VERIEXPEDIENTEDIGITAL,50:06:22:04
6936f243bba57b103a502bdb,APPROVED,304,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-08 9:44:04,2025-12-08 18:34:02,"31,798","0 días, 8 horas",00:08:49:58,AXIDYNAMICJOURNEY,00:08:47:12
6939951c5ed90e043cacc323,APPROVED,575,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-10 9:43:25,2025-12-10 18:33:03,"31,778","0 días, 8 horas",00:08:49:38,AXIDYNAMICJOURNEY,00:08:45:09
6939967e9b16a235bf94b536,APPROVED,601,AEF,FORMALDIGITAL-EXPRESS,UNDEFINED,LANDING,2025-12-10 9:53:07,2025-12-10 18:42:01,"31,734","0 días, 8 horas",00:08:48:54,AXIPREAPROBADO,00:08:45:16
69305623bba57b103a501359,APPROVED,555,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-03 9:24:19,2025-12-03 18:13:04,"31,725","0 días, 8 horas",00:08:48:45,AXIGESTION,00:08:47:43
69442a75ddbcbd15bc313bbd,APPROVED,41,FISA,MICRONEGOCIO,MICRONEGOCIO,TYSON,2025-12-18 10:23:27,2025-12-18 19:09:02,"31,535","0 días, 8 horas",00:08:45:35,VERIEXPEDIENTEDIGITAL,32:19:02:57
692dafdb4b9f4005870ae648,APPROVED,644,AEF,FORMER,FORMER,TYSON,2025-12-01 9:10:20,2025-12-01 17:54:01,"31,421","0 días, 8 horas",00:08:43:41,AXIGESTION,00:08:40:20
694ab61cbd0165676298f4e8,APPROVED,673,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-23 9:32:44,2025-12-23 18:16:01,"31,397","0 días, 8 horas",00:08:43:17,AXIVALDISPERSION,00:18:34:03
69496166a433a52d507ee8c8,APPROVED,322,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-22 9:19:03,2025-12-22 18:02:03,"31,380","0 días, 8 horas",00:08:43:00,AXIDYNAMICJOURNEY,00:08:31:50
692dd0b74b9f4005870ae798,APPROVED,3,FISA,FORMER,FORMER,TYSON_COA,2025-12-01 11:30:33,2025-12-01 20:13:02,"31,349","0 días, 8 horas",00:08:42:29,AXIGESTION,00:08:40:11
69551d2097f2b16f8fb14d3e,APPROVED,636,AEF,FORMALDIGITAL-EXPRESS,UNDEFINED,LANDING,2025-12-31 7:06:44,2025-12-31 15:47:01,"31,217","0 días, 8 horas",00:08:40:17,AXIPREAPROBADO,00:08:32:23
69306fb4b9db395b99a2eba0,APPROVED,600,AEF,FORMER,FORMER,TYSON,2025-12-03 11:13:27,2025-12-03 19:52:01,"31,114","0 días, 8 horas",00:08:38:34,AXIGESTION,00:06:59:10
692dda2f3951d9144b969cda,APPROVED,81,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON_COA,2025-12-01 12:10:56,2025-12-01 20:49:03,"31,087","0 días, 8 horas",00:08:38:07,AXIGESTION,00:06:29:10
6942c80a5e4d057dda248e17,APPROVED,292,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-17 9:11:07,2025-12-17 17:47:08,"30,961","0 días, 8 horas",00:08:36:01,VERIEXPEDIENTEDIGITAL,53:01:42:34
693841879b16a235bf94af46,APPROVED,16,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-09 9:34:32,2025-12-09 18:10:06,"30,934","0 días, 8 horas",00:08:35:34,AXIGESTION,00:08:34:08
6942cfb25e4d057dda248e4e,APPROVED,9,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-17 9:43:47,2025-12-17 18:19:03,"30,916","0 días, 8 horas",00:08:35:16,VERIEXPEDIENTEDIGITAL,37:01:04:54
695282966d406a18ee3e63a8,APPROVED,655,AEF,FORMER,FORMER,TYSON,2025-12-29 7:31:05,2025-12-29 16:06:02,"30,897","0 días, 8 horas",00:08:34:57,AXIDYNAMICJOURNEY,00:08:32:34
6941813aa1b342319ee1fb09,APPROVED,83,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-16 9:56:42,2025-12-16 18:31:03,"30,861","0 días, 8 horas",00:08:34:21,AXIDYNAMICJOURNEY,00:08:20:18
693ae110bba57b103a503d57,APPROVED,288,FISA,RENO-EXPRESS,RENO - caminantes,TYSON,2025-12-11 9:19:45,2025-12-11 17:54:04,"30,859","0 días, 8 horas",00:08:34:19,VERIEXPEDIENTEDIGITAL,42:08:07:36
6953e9b7e8293b72409d7262,APPROVED,24,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-30 9:03:23,2025-12-30 17:37:02,"30,819","0 días, 8 horas",00:08:33:39,AXIDYNAMICJOURNEY,00:08:32:19
6940248e92db66790e81be6b,APPROVED,547,AEF,FORMER,FORMER,TYSON,2025-12-15 9:09:03,2025-12-15 17:41:01,"30,718","0 días, 8 horas",00:08:31:58,AXIVALDISPERSION,00:16:14:04
69419863a1b342319ee1fbda,APPROVED,317,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-16 11:35:31,2025-12-16 20:06:49,"30,678","0 días, 8 horas",00:08:31:18,AXIVALDISPERSION,00:12:59:50
69529e986d406a18ee3e6400,APPROVED,676,AEF,RENO-EXPRESS,RENO - caminantes,TYSON,2025-12-29 9:30:33,2025-12-29 18:01:02,"30,629","0 días, 8 horas",00:08:30:29,AXIDISPERSIONPOST,00:16:49:11
693049ce9b16a235bf94922b,APPROVED,553,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-03 8:31:42,2025-12-03 17:00:02,"30,500","0 días, 8 horas",00:08:28:20,AXIGESTION,00:08:27:06
69456f341ee7ed3c8c8ce4e0,APPROVED,33,FISA,FORMALDIGITAL,FORMALDIGITAL,TYSON,2025-12-19 9:28:58,2025-12-19 17:57:01,"30,483","0 días, 8 horas",00:08:28:03,VERIEXPEDIENTEDIGITAL,34:03:00:33
6936e8d05ed90e043cacb6ed,APPROVED,15,FISA,PENSIONADOS,FUERZA-MOVIL,MOBILE,2025-12-08 9:07:30,2025-12-08 17:33:04,"30,334","0 días, 8 horas",00:08:25:34,AXIGESTION,00:07:18:44
6942c1e39048f12bd6394b86,APPROVED,51,FISA,FORMER,FORMER,TYSON,2025-12-17 8:44:55,2025-12-17 17:09:07,"30,252","0 días, 8 horas",00:08:24:12,AXIDYNAMICJOURNEY,00:08:20:18
6936f6a95ed90e043cacb74e,APPROVED,248,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON_COA,2025-12-08 10:02:51,2025-12-08 18:26:02,"30,191","0 días, 8 horas",00:08:23:11,AXIGESTION,00:08:20:14
6942cff03b4bb63535014a76,APPROVED,57,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-17 9:44:49,2025-12-17 18:07:18,"30,149","0 días, 8 horas",00:08:22:29,VERIEXPEDIENTEDIGITAL,20:20:24:03
6933178fbf1a752c15522572,APPROVED,323,FISA,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-05 11:34:08,2025-12-05 19:55:02,"30,054","0 días, 8 horas",00:08:20:54,AXIVALDISPERSION,00:12:59:01
6941799926fa78782939d012,APPROVED,642,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-16 9:24:10,2025-12-16 17:45:01,"30,051","0 días, 8 horas",00:08:20:51,AXIDYNAMICJOURNEY,00:08:18:42
694944c8e400bc1f9a0a3598,APPROVED,33,FISA,FORMER,Former - caminantes,TYSON,2025-12-22 7:16:58,2025-12-22 15:36:03,"29,945","0 días, 8 horas",00:08:19:05,VERIEXPEDIENTEDIGITAL,30:20:08:28
692f0fcf5ed90e043cac9681,APPROVED,69,FISA,REVO-ILC,REVO-ILC,TYSON,2025-12-02 10:12:00,2025-12-02 18:27:29,"29,729","0 días, 8 horas",00:08:15:29,AXIGESTION,00:08:15:00
6931de6cbf1a752c1552200d,APPROVED,317,FISA,FORMER,FORMER,TYSON_COA,2025-12-04 13:18:05,2025-12-04 21:33:02,"29,697","0 días, 8 horas",00:08:14:57,AXIGESTION,00:08:14:23
692f23d7b9db395b99a2e372,APPROVED,599,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON_COA,2025-12-02 11:37:27,2025-12-02 19:52:03,"29,676","0 días, 8 horas",00:08:14:36,AXIGESTION,00:08:13:52
6941827d81588f0c78073327,APPROVED,664,AEF,DISPOSICION-REVO,DISPOSICION-REVO,TYSON,2025-12-16 10:02:14,2025-12-16 18:16:28,"29,654","0 días, 8 horas",00:08:14:14,AXIGESTION,00:07:13:55
69384eeb14299534bf07930b,APPROVED,609,AEF,RENO-EXPRESS,RENO-EXPRESS,TYSON,2025-12-09 10:31:40,2025-12-09 18:42:02,"29,422","0 días, 8 horas",00:08:10:22,AXIDYNAMICJOURNEY,00:07:37:21
694964fea433a52d507ee8e1,APPROVED,43,FISA,FORMALDIGITAL,UNDEFINED,LANDING,2025-12-22 9:35:49,2025-12-22 17:43:03,"29,234","0 días, 8 horas",00:08:07:14,AXIPREAPROBADO,00:07:59:43
6930636cbf1a752c155217b8,APPROVED,6,FISA,FORMER,FORMER,TYSON,2025-12-03 10:21:01,2025-12-03 18:28:01,"29,220","0 días, 8 horas",00:08:07:00,AXIGESTION,00:08:05:34
